county,country,category,time_period,anonymized_segment,segment_size,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,text,sentiment_label,purchase_intent_label,urgency_label,dissatisfaction_label,topic_label,demand_classification,behavioral_signal_score_target,aggregate_demand_score_target,opportunity_score_target,emerging_trend_target,unmet_demand_target,market_gap_target,trend_direction_label,value_proposition_label,product_service_label,revenue_model_label,supplier_recommendation_label,logistics_recommendation_label,payment_recommendation_label,market_entry_strategy_label,competitor_gap_label,price_gap_label,service_gap_label,delivery_gap_label,customer_dissatisfaction_label,pricing_power_target,customer_reach_target,inventory_planning_target,sales_forecast_target
Kisumu,Kenya,agri_inputs,2026-Q1,budget_seekers,60,13,4,0,1,2,191,18,3,5,0,0,2,5,0,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Kisumu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Low demand,0.1649,0.4052,0.4289,0.4289,0.5385,0.5385,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,scheduled route delivery,pay in installments,pilot and validate agri inputs demand in Kisumu,pricing transparency gap in agri inputs,moderate pricing transparency gap in agri inputs,service quality gap in agri inputs,moderate delivery coordination gap in Kisumu,moderate_dissatisfaction,0.307,0.2167,0.1047,0.2484
Kisumu,Kenya,agri_inputs,2026-Q1,growth_smes,136,156,50,22,6,11,1286,22,4,2,2,2,22,37,1,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Kisumu; growth_smes are researching options; positive service discovery",1,0,0,1,agri_inputs,Moderate demand,0.2149,0.5307,0.3952,0.3952,0.3146,0.3146,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,scheduled route delivery,invoice and wallet rails,pilot and validate agri inputs demand in Kisumu,service differentiation needed in agri inputs,moderate pricing transparency gap in agri inputs,low service gap in agri inputs,moderate delivery coordination gap in Kisumu,moderate_dissatisfaction,0.4556,1.0,0.0272,0.3001
Kisumu,Kenya,agri_inputs,2026-Q1,urban_youth,285,386,145,45,19,38,2893,82,13,7,4,7,121,86,2,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Kisumu; urban_youth are researching options; positive service discovery",1,0,0,1,agri_inputs,Moderate demand,0.2779,0.5896,0.4422,0.4422,0.2988,0.2988,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,scheduled route delivery,mobile money checkout,pilot and validate agri inputs demand in Kisumu,service differentiation needed in agri inputs,moderate pricing transparency gap in agri inputs,low service gap in agri inputs,moderate delivery coordination gap in Kisumu,moderate_dissatisfaction,0.5103,1.0,0.0439,0.3606
Kisumu,Kenya,agri_inputs,2026-Q1,rural_producers,71,26,9,1,1,2,293,26,4,4,0,3,2,29,0,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Kisumu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Unmet demand,0.197,0.478,0.6249,0.6249,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,commission,multi-supplier marketplace,scheduled route delivery,mobile money checkout,partner-led entry for agri inputs in underserved Kisumu,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2629,0.3662,0.1058,0.4259
Kisumu,Kenya,clean_energy,2026-Q1,budget_seekers,299,189,57,23,26,31,2874,82,10,12,3,9,12,257,2,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Kisumu; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,clean_energy,Low demand,0.1462,0.4248,0.5818,0.5818,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,scheduled route delivery,pay in installments,partner-led entry for clean energy in underserved Kisumu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2336,0.6321,0.0424,0.3645
Kisumu,Kenya,clean_energy,2026-Q1,growth_smes,209,282,75,36,36,13,2618,124,14,14,1,24,62,39,0,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Kisumu; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,clean_energy,Moderate demand,0.2439,0.6418,0.4841,0.4841,0.1761,0.1761,stable,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,scheduled route delivery,invoice and wallet rails,pilot and validate clean energy demand in Kisumu,service differentiation needed in clean energy,limited price gap in clean energy,low service gap in clean energy,moderate delivery coordination gap in Kisumu,low_dissatisfaction,0.591,1.0,0.0615,0.4501
Kisumu,Kenya,clean_energy,2026-Q1,urban_youth,293,160,33,6,17,30,1748,152,10,41,0,33,31,88,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Kisumu; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Unmet demand,0.2381,0.6112,0.6365,0.6365,0.7422,0.7422,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for clean energy in underserved Kisumu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.407,0.5461,0.123,0.5609
Kisumu,Kenya,clean_energy,2026-Q1,rural_producers,226,199,86,21,12,21,2517,112,20,14,2,14,46,263,0,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Kisumu; rural_producers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Unmet demand,0.1943,0.5116,0.665,0.665,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for clean energy in underserved Kisumu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2814,0.8805,0.0584,0.4931
Kisumu,Kenya,digital_services,2026-Q1,budget_seekers,67,29,5,3,3,3,524,24,3,3,0,1,8,25,0,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Kisumu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Unmet demand,0.1352,0.4848,0.6269,0.6269,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,scheduled route delivery,pay in installments,partner-led entry for digital services in underserved Kisumu,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2666,0.4328,0.0534,0.4626
Kisumu,Kenya,digital_services,2026-Q1,growth_smes,174,87,35,4,6,17,1654,99,8,15,0,12,24,113,0,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Kisumu; growth_smes are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,digital_services,Unmet demand,0.1617,0.5214,0.6831,0.6831,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,scheduled route delivery,invoice and wallet rails,partner-led entry for digital services in underserved Kisumu,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2868,0.5,0.0774,0.5341
Kisumu,Kenya,digital_services,2026-Q1,urban_youth,74,50,9,5,2,7,890,16,1,1,0,3,9,30,0,"county trend indicates online payments, analytics dashboards, mobile onboarding in Kisumu; urban_youth are researching options; complaints about unmet need and delays",1,1,0,1,digital_services,Unmet demand,0.1105,0.617,0.5918,0.5918,0.7636,0.7636,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for digital services in underserved Kisumu,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.405,0.6757,0.0292,0.5822
Kisumu,Kenya,digital_services,2026-Q1,rural_producers,185,93,46,12,13,6,1551,35,5,4,1,2,17,174,1,"county trend indicates online payments, analytics dashboards, mobile onboarding in Kisumu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Low demand,0.137,0.4014,0.5547,0.5547,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for digital services in underserved Kisumu,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2207,0.5027,0.0277,0.3288
Kisumu,Kenya,retail,2026-Q1,budget_seekers,188,81,34,12,6,15,1517,52,9,4,1,6,4,71,0,"anonymous posts discuss fair prices, product availability, delivery reliability in Kisumu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.1309,0.3774,0.5585,0.5585,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,scheduled route delivery,pay in installments,partner-led entry for retail in underserved Kisumu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2076,0.4309,0.0481,0.3105
Kisumu,Kenya,retail,2026-Q1,growth_smes,268,75,39,13,10,10,977,108,21,18,0,15,18,67,1,"aggregate mentions show fair prices, product availability, delivery reliability in Kisumu; growth_smes are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,retail,Unmet demand,0.2425,0.4885,0.6368,0.6368,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,commission,multi-supplier marketplace,scheduled route delivery,invoice and wallet rails,partner-led entry for retail in underserved Kisumu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Kisumu,high_dissatisfaction,0.2686,0.2799,0.1361,0.4244
Kisumu,Kenya,retail,2026-Q1,urban_youth,166,38,11,2,2,4,952,53,10,4,0,6,4,60,0,"county trend indicates fair prices, product availability, delivery reliability in Kisumu; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.1104,0.3708,0.5629,0.5629,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,scheduled route delivery,mobile money checkout,partner-led entry for retail in underserved Kisumu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2039,0.2289,0.0662,0.3149
Kisumu,Kenya,retail,2026-Q1,rural_producers,71,10,1,1,1,0,240,15,0,3,0,1,0,31,0,"aggregate mentions show fair prices, product availability, delivery reliability in Kisumu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.0961,0.37,0.543,0.543,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,scheduled route delivery,mobile money checkout,pilot and validate retail demand in Kisumu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2035,0.1408,0.0667,0.3086
Kisumu,Kenya,transport,2026-Q1,budget_seekers,317,223,73,29,25,41,2766,65,9,10,2,5,50,362,1,"aggregate mentions show route reliability, last mile access, parcel tracking in Kisumu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1788,0.4,0.5569,0.5569,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,scheduled route delivery,pay in installments,partner-led entry for transport in underserved Kisumu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.22,0.7035,0.0401,0.312
Kisumu,Kenya,transport,2026-Q1,growth_smes,161,56,21,2,6,5,958,57,5,7,0,7,10,58,0,"county trend indicates route reliability, last mile access, parcel tracking in Kisumu; growth_smes are researching options; complaints about unmet need and delays",1,1,0,1,transport,Low demand,0.1521,0.4177,0.5926,0.5926,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,scheduled route delivery,invoice and wallet rails,partner-led entry for transport in underserved Kisumu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2298,0.3478,0.072,0.3615
Kisumu,Kenya,transport,2026-Q1,urban_youth,249,85,33,3,7,8,2420,69,4,9,0,5,20,109,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Kisumu; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.0893,0.443,0.5914,0.5914,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for transport in underserved Kisumu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Kisumu,high_dissatisfaction,0.2437,0.3414,0.0339,0.4135
