signal_id,country,county,category,consumer_segment,time_period,observation_count,text,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,demand_classification,aggregate_demand_score,opportunity_score,emerging_trend_probability,unmet_demand_probability,market_gap,supply_shortage,scalability,competition_intensity,trend_direction
agg-00081,Kenya,Machakos,agri_inputs,budget_seekers,2026-Q1,292,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,70,16,11,4,5,944,63,7,11,0,8,12,132,0,Low demand,0.39,0.566,0.566,1.0,1.0,0.985,0.7842,0.4367,stable
agg-00082,Kenya,Machakos,agri_inputs,growth_smes,2026-Q1,62,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,12,2,1,0,1,232,20,1,3,0,2,2,27,0,Low demand,0.3876,0.5841,0.5841,1.0,1.0,0.9432,0.7427,0.465,stable
agg-00083,Kenya,Machakos,agri_inputs,urban_youth,2026-Q1,310,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Machakos; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,184,89,17,8,11,2013,126,10,33,3,19,48,178,0,Unmet demand,0.4925,0.6496,0.6496,1.0,1.0,1.0,0.9615,0.4171,stable
agg-00084,Kenya,Machakos,agri_inputs,rural_producers,2026-Q1,206,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,55,17,7,3,3,1397,24,3,3,2,2,3,189,1,Declining demand,0.2934,0.5018,0.5018,1.0,1.0,0.9821,0.8126,0.4482,falling
agg-00085,Kenya,Machakos,clean_energy,budget_seekers,2026-Q1,191,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,114,40,8,6,19,1349,53,5,6,1,6,5,105,0,Low demand,0.3621,0.5637,0.5637,1.0,1.0,1.0,0.7295,0.4611,stable
agg-00086,Kenya,Machakos,clean_energy,growth_smes,2026-Q1,135,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,129,45,5,15,19,1008,37,3,9,0,6,39,54,0,Moderate demand,0.5818,0.5204,0.5204,0.5642,0.5642,0.5921,1.0,0.543,stable
agg-00087,Kenya,Machakos,clean_energy,urban_youth,2026-Q1,249,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,363,129,34,36,39,2912,41,7,7,4,5,30,307,1,Unmet demand,0.5228,0.6206,0.6206,1.0,1.0,0.9542,0.9533,0.4755,stable
agg-00088,Kenya,Machakos,clean_energy,rural_producers,2026-Q1,276,aggregate posts mention solar kits battery replacement repair support reliable power in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,81,36,14,8,4,1512,29,5,5,3,2,5,65,1,Low demand,0.3787,0.5407,0.5407,1.0,1.0,0.9534,0.7498,0.4579,stable
agg-00089,Kenya,Machakos,digital_services,budget_seekers,2026-Q1,267,county-level comments discuss online payments analytics dashboard mobile onboarding in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,131,53,10,6,16,2819,47,7,10,2,3,16,74,0,Low demand,0.4338,0.4965,0.4965,0.7546,0.7546,0.7292,1.0,0.4363,stable
agg-00090,Kenya,Machakos,digital_services,growth_smes,2026-Q1,156,anonymous hashtags show online payments analytics dashboard mobile onboarding in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,75,38,7,3,6,721,66,12,7,1,13,10,55,0,Unmet demand,0.5366,0.6588,0.6588,0.9561,0.9561,0.9549,0.945,0.4295,stable
agg-00091,Kenya,Machakos,digital_services,urban_youth,2026-Q1,322,aggregate posts mention online payments analytics dashboard mobile onboarding in Machakos; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,287,136,20,11,49,3347,128,17,34,1,21,49,96,1,Low demand,0.4823,0.455,0.455,0.4469,0.4469,0.4013,1.0,0.508,stable
agg-00092,Kenya,Machakos,digital_services,rural_producers,2026-Q1,240,county-level comments discuss online payments analytics dashboard mobile onboarding in Machakos; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,210,89,27,25,22,1934,83,4,10,2,14,35,141,1,Unmet demand,0.4829,0.5833,0.5833,0.8506,0.8506,0.9101,0.8811,0.4245,stable
agg-00093,Kenya,Machakos,retail,budget_seekers,2026-Q1,67,county-level comments discuss fair prices product availability delivery reliability in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,28,7,1,3,1,380,11,2,1,0,1,2,28,0,Declining demand,0.3103,0.5185,0.5185,1.0,1.0,0.9858,0.812,0.3684,falling
agg-00094,Kenya,Machakos,retail,growth_smes,2026-Q1,187,county-level comments discuss fair prices product availability delivery reliability in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,83,42,9,12,4,1474,73,4,17,1,5,16,122,1,Low demand,0.4208,0.6122,0.6122,1.0,1.0,1.0,1.0,0.4811,stable
agg-00095,Kenya,Machakos,retail,urban_youth,2026-Q1,265,county-level comments discuss fair prices product availability delivery reliability in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,113,23,6,12,22,979,63,12,8,0,5,15,123,0,Unmet demand,0.4687,0.6078,0.6078,1.0,1.0,1.0,0.8818,0.4858,stable
agg-00096,Kenya,Machakos,retail,rural_producers,2026-Q1,85,anonymous hashtags show fair prices product availability delivery reliability in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,6,1,0,0,0,208,24,1,4,0,2,0,31,0,Declining demand,0.3041,0.5368,0.5368,1.0,1.0,1.0,0.6776,0.3744,falling
agg-00097,Kenya,Machakos,transport,budget_seekers,2026-Q1,163,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,26,10,3,3,3,752,48,3,8,0,2,2,51,0,Declining demand,0.3052,0.5395,0.5395,1.0,1.0,0.9223,0.768,0.5563,falling
agg-00098,Kenya,Machakos,transport,growth_smes,2026-Q1,243,county-level comments discuss route reliability parcel tracking last mile access in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,111,34,11,14,7,1443,58,8,7,2,2,19,176,1,Low demand,0.4472,0.5976,0.5976,1.0,1.0,0.9258,0.9148,0.3755,stable
agg-00099,Kenya,Machakos,transport,urban_youth,2026-Q1,235,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,54,15,5,4,8,729,77,12,16,0,7,12,23,0,Low demand,0.4248,0.4485,0.4485,0.5458,0.5458,0.4714,0.832,0.4495,stable
agg-00100,Kenya,Machakos,transport,rural_producers,2026-Q1,315,county-level comments discuss route reliability parcel tracking last mile access in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,132,27,5,15,25,1933,53,7,12,1,2,27,110,0,Low demand,0.3518,0.5391,0.5391,1.0,1.0,1.0,0.7597,0.5481,stable
agg-00101,Kenya,Kiambu,agri_inputs,budget_seekers,2026-Q1,188,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,48,23,4,3,5,718,62,8,13,1,4,6,27,0,Low demand,0.3874,0.5016,0.5016,0.7538,0.7538,0.7297,0.8111,0.4648,stable
agg-00102,Kenya,Kiambu,agri_inputs,growth_smes,2026-Q1,125,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kiambu; growth_smes are searching and evaluating options; complaints delays and unmet need,191,35,21,11,19,1511,53,5,9,3,8,55,89,1,Moderate demand,0.5461,0.5472,0.5472,0.6142,0.6142,0.623,0.9457,0.5133,stable
agg-00103,Kenya,Kiambu,agri_inputs,urban_youth,2026-Q1,302,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Kiambu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,257,102,24,28,32,2576,106,20,21,1,11,48,200,1,Unmet demand,0.5592,0.6716,0.6716,1.0,1.0,1.0,1.0,0.6048,stable
agg-00104,Kenya,Kiambu,agri_inputs,rural_producers,2026-Q1,260,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,191,85,21,10,21,2071,57,10,14,2,7,26,198,0,Unmet demand,0.5244,0.6312,0.6312,1.0,1.0,0.9757,1.0,0.4246,stable
agg-00105,Kenya,Kiambu,clean_energy,budget_seekers,2026-Q1,94,anonymous hashtags show solar kits battery replacement repair support reliable power in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,47,19,3,3,4,527,19,1,4,0,2,9,55,0,Low demand,0.4039,0.5703,0.5703,1.0,1.0,0.9375,0.767,0.6291,stable
agg-00106,Kenya,Kiambu,clean_energy,growth_smes,2026-Q1,141,anonymous hashtags show solar kits battery replacement repair support reliable power in Kiambu; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,125,56,14,5,7,1854,55,11,7,0,10,18,141,0,Unmet demand,0.5677,0.6827,0.6827,1.0,1.0,0.9616,1.0,0.5048,stable
agg-00107,Kenya,Kiambu,clean_energy,urban_youth,2026-Q1,296,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; urban_youth are searching and evaluating options; complaints delays and unmet need,412,224,44,27,51,3290,63,4,17,3,4,141,251,2,Unmet demand,0.5963,0.5918,0.5918,0.786,0.786,0.8017,1.0,0.5751,stable
agg-00108,Kenya,Kiambu,clean_energy,rural_producers,2026-Q1,56,anonymous hashtags show solar kits battery replacement repair support reliable power in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,32,12,3,1,2,311,27,5,3,0,2,3,16,0,Unmet demand,0.4871,0.5382,0.5382,0.64,0.64,0.7401,0.8977,0.5192,stable
agg-00109,Kenya,Kiambu,digital_services,budget_seekers,2026-Q1,220,anonymous hashtags show online payments analytics dashboard mobile onboarding in Kiambu; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,164,75,13,20,16,2398,84,9,20,1,17,28,231,0,Unmet demand,0.5293,0.6628,0.6628,1.0,1.0,1.0,1.0,0.4901,stable
agg-00110,Kenya,Kiambu,digital_services,growth_smes,2026-Q1,90,aggregate posts mention online payments analytics dashboard mobile onboarding in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,239,121,22,18,44,1478,77,8,9,1,19,110,15,0,High demand,0.8615,0.5967,0.5967,0.0858,0.0858,0.205,1.0,0.5268,stable
agg-00111,Kenya,Kiambu,digital_services,urban_youth,2026-Q1,231,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; urban_youth are searching and evaluating options; positive discovery and saves,308,57,27,45,47,3234,75,3,18,0,5,119,72,0,Moderate demand,0.7064,0.4998,0.4998,0.3009,0.3009,0.3108,1.0,0.4325,stable
agg-00112,Kenya,Kiambu,digital_services,rural_producers,2026-Q1,317,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; rural_producers are ready to buy comparing suppliers; positive discovery and saves,513,101,74,24,86,3215,96,17,17,7,9,124,94,0,Moderate demand,0.6698,0.4579,0.4579,0.2409,0.2409,0.3299,1.0,0.589,stable
agg-00113,Kenya,Kiambu,retail,budget_seekers,2026-Q1,108,county-level comments discuss fair prices product availability delivery reliability in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,40,19,3,2,3,995,33,2,4,0,2,5,87,0,Low demand,0.3983,0.5862,0.5862,1.0,1.0,1.0,0.9937,0.6121,stable
agg-00114,Kenya,Kiambu,retail,growth_smes,2026-Q1,147,county-level comments discuss fair prices product availability delivery reliability in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,210,84,36,19,25,1587,74,6,11,4,12,41,26,1,Moderate demand,0.6067,0.4418,0.4418,0.1764,0.1764,0.1251,1.0,0.5195,stable
agg-00115,Kenya,Kiambu,retail,urban_youth,2026-Q1,317,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; urban_youth are searching and evaluating options; complaints delays and unmet need,119,53,6,13,18,2981,67,11,13,0,4,14,291,0,Low demand,0.4471,0.5926,0.5926,1.0,1.0,0.9569,0.962,0.4724,stable
agg-00116,Kenya,Kiambu,retail,rural_producers,2026-Q1,68,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,33,6,1,1,3,517,10,1,0,0,0,2,29,0,Low demand,0.3811,0.5494,0.5494,1.0,1.0,1.0,0.7582,0.4417,stable
agg-00117,Kenya,Kiambu,transport,budget_seekers,2026-Q1,102,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,29,8,3,1,6,551,12,1,3,0,1,3,44,0,Low demand,0.3446,0.5266,0.5266,1.0,1.0,1.0,0.7302,0.493,stable
agg-00118,Kenya,Kiambu,transport,growth_smes,2026-Q1,94,county-level comments discuss route reliability parcel tracking last mile access in Kiambu; growth_smes are searching and evaluating options; positive discovery and saves,74,22,11,9,9,808,48,7,10,2,5,6,19,1,Moderate demand,0.5541,0.4811,0.4811,0.3624,0.3624,0.3509,0.976,0.6398,stable
agg-00119,Kenya,Kiambu,transport,urban_youth,2026-Q1,111,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; urban_youth are searching and evaluating options; complaints delays and unmet need,58,20,5,8,11,785,43,9,5,0,5,15,22,0,Moderate demand,0.5214,0.4862,0.4862,0.4889,0.4889,0.4953,0.9437,0.621,stable
agg-00120,Kenya,Kiambu,transport,rural_producers,2026-Q1,147,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,138,54,24,10,10,1029,62,5,10,1,7,13,109,1,Unmet demand,0.5567,0.6693,0.6693,0.9593,0.9593,0.9168,1.0,0.5062,stable
agg-00121,Kenya,Turkana,agri_inputs,budget_seekers,2026-Q1,169,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,38,16,2,5,6,678,22,1,5,0,1,5,39,0,Declining demand,0.2913,0.5033,0.5033,1.0,1.0,1.0,0.6691,0.3376,falling
agg-00122,Kenya,Turkana,agri_inputs,growth_smes,2026-Q1,208,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,74,18,7,6,3,1338,55,9,6,1,3,15,147,0,Low demand,0.3802,0.5701,0.5701,1.0,1.0,1.0,0.8291,0.463,stable
agg-00123,Kenya,Turkana,agri_inputs,urban_youth,2026-Q1,304,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,116,47,16,12,11,2121,72,12,6,2,2,25,85,1,Low demand,0.3776,0.5639,0.5639,1.0,1.0,0.9978,0.9732,0.4065,stable
agg-00124,Kenya,Turkana,agri_inputs,rural_producers,2026-Q1,264,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,48,24,6,1,5,1096,61,10,5,0,4,2,108,0,Declining demand,0.2909,0.5212,0.5212,1.0,1.0,1.0,0.7442,0.4647,falling
agg-00125,Kenya,Turkana,clean_energy,budget_seekers,2026-Q1,291,anonymous hashtags show solar kits battery replacement repair support reliable power in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,122,59,9,9,8,1520,47,8,9,0,3,23,151,1,Declining demand,0.3373,0.531,0.531,1.0,1.0,1.0,0.6433,0.4646,falling
agg-00126,Kenya,Turkana,clean_energy,growth_smes,2026-Q1,226,anonymous hashtags show solar kits battery replacement repair support reliable power in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,152,44,18,20,33,1735,76,7,20,2,3,17,150,2,Low demand,0.3738,0.58,0.58,1.0,1.0,1.0,0.7515,0.3916,stable
agg-00127,Kenya,Turkana,clean_energy,urban_youth,2026-Q1,73,aggregate posts mention solar kits battery replacement repair support reliable power in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,10,4,1,0,0,334,12,1,1,0,1,1,40,0,Low demand,0.3549,0.5399,0.5399,1.0,1.0,1.0,0.7649,0.3981,stable
agg-00128,Kenya,Turkana,clean_energy,rural_producers,2026-Q1,143,county-level comments discuss solar kits battery replacement repair support reliable power in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,15,6,1,2,2,362,20,3,3,0,1,2,51,0,Declining demand,0.2776,0.4984,0.4984,1.0,1.0,1.0,0.6084,0.3625,falling
agg-00129,Kenya,Turkana,digital_services,budget_seekers,2026-Q1,62,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,31,14,1,4,3,363,19,1,2,0,2,2,13,0,Low demand,0.3644,0.5084,0.5084,0.8187,0.8187,0.8587,0.8669,0.3974,stable
agg-00130,Kenya,Turkana,digital_services,growth_smes,2026-Q1,101,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,129,69,6,4,16,983,15,3,3,0,1,20,21,0,Moderate demand,0.5305,0.4404,0.4404,0.4678,0.4678,0.5613,1.0,0.4671,stable
